ensembl_gene_id	external_gene_name	stressType	hog1Dependency	Broad_conservation	CAI	Co.expression_degree	cpb	Disorder	DM	dN.dS	Expression_level	Expression_variation	gc_CDS	gc_UTR3	gc_UTR5	halfLife	length_CDS	length_UTR3	length_UTR5	LLR	Multifunctionality	Nc	nTf	Num_of_domains	Num_of_unique_domains	Observed_GI_degree	PARS_CDS	PARS_UTR3	PARS_UTR5	PPI_degree	SM_fitness_defect	vst_residual_variance	Yeast_conservation
YIR009W	MSL1	unresponsive	unresponsive	12	0.204	192	0.019507147370912	0.3063	-0.037535000704345	0.1333	0.2	0.4065	0.43452380952381	0.423728813559322	0.44	5.084989486	336	177	50	-18.97	9	61	13	1	1	NA	-0.0985416666666667	0.12638418079096	0.2114	4	NA	0.802339988560545	19
YIR010W	DSN1	unresponsive	unresponsive	0	0.199	239	0.0056807597872848	0.434	-0.0212412757538564	0.1167	0.3	0.3917	0.417099942229925	0.21875	0.420289855072464	2.511907243	1731	128	69	13.115	12	53.4	40	1	1	NA	NA	NA	NA	4	NA	1.04689601474958	23
YIR011C	STS1	unresponsive	unresponsive	3	0.198	264	0.0253333234035376	0.395	0.0272167219263707	0.1105	1.8	0.3067	0.4	0.24468085106383	0.222222222222222	2.871202797	960	94	9	-8.846	4	55.9	16	1	1	NA	0.210854166666667	-0.0332978723404255	0.03	0	NA	1.12356950473676	23
YIR012W	SQT1	downregulated	downregulated_Hog1_independent	39	0.251	1004	0.0180730168141844	0.0464	0.00414965323954253	0.0645	4.2	0.622	0.436728395061728	0.388746803069054	0.363636363636364	5.50910595	1296	1173	11	-16.23	8	48.3	23	1	1	NA	0.356598765432099	0.00187553282182438	-1.01909090909091	7	NA	0.934923660632191	23
YIR013C	GAT4	unresponsive	unresponsive	2	0.178	22	-0.0312444589399611	0.7438	NA	0.0783	NA	0.6198	0.467213114754098	0.28735632183908	0.388888888888889	NA	366	174	576	-17.603	7	49.6	20	1	1	2	NA	NA	NA	0	0.002	NA	10
YIR014W		upregulated	upregulated_Hog1_independent	0	0.192	518	0.0259497243577485	0.1488	0.0336060869360775	0.1194	NA	0.6163	0.415637860082305	NA	NA	NA	729	NA	NA	-30.042	5	56.4	19	NA	NA	6	NA	NA	NA	0	0.021	0.987501560856274	19
YIR015W	RPR2	unresponsive	unresponsive	7	0.174	51	0.00173151714595948	0.1875	-0.00123299055870446	0.091	NA	0.5422	0.436781609195402	NA	NA	3.54347897	435	NA	NA	-15.188	6	60.7	24	1	1	NA	0.0859310344827586	NA	NA	4	NA	0.912824693861735	18
YIR016W		upregulated	upregulated_Hog1_independent	NA	0.204	751	-0.00578948095316143	0.4415	NA	0.434	1.2	0.6365	0.505012531328321	0.217948717948718	0.530612244897959	4.8859163575	798	78	49	-17.874	5	61	36	NA	NA	11	0.32746365914787	-0.0503846153846154	0.469795918367347	1	0.025	NA	10
YIR017C	MET28	upregulated	upregulated_Hog1_independent	1	0.2	294	0.0132864677676268	0.508	0.0579266343153464	NA	NA	0.7638	0.443262411347518	0.352	NA	6.379975307	564	125	NA	-17.473	17	54.9	36	1	1	31	NA	NA	NA	1	-0.022	1.23662177198706	10
YIR017W-A		upregulated	upregulated_Hog1_independent	NA	NA	NA	-0.001207098960338	NA	NA	NA	NA	NA	0.43	NA	NA	5.3553066195	600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YIR018C-A		upregulated	upregulated_Hog1_independent	NA	0.205	0	-0.0467177740651894	NA	0.120018421263452	NA	NA	NA	0.355072463768116	NA	NA	6.467744442	138	NA	NA	NA	3	33.7	12	NA	NA	NA	NA	NA	NA	0	NA	1.18474279034469	1
YIR018W	YAP5	unresponsive	unresponsive	0	0.225	133	0.00878299066229331	0.3959	0.0595374755520777	0.122	NA	0.5163	0.447154471544715	0.326388888888889	0.318181818181818	5.170894766	738	144	22	-23.333	12	57.3	38	1	1	5	0.173387533875339	-0.131041666666667	0.341363636363636	1	-0.049	0.957235162688669	14
YIR019C	FLO11	unresponsive	unresponsive	0	0.384	25	0.0456431846642112	0.8581	0.0622122811587296	0.8363	NA	0.6843	0.465643274853801	NA	NA	NA	4104	NA	NA	-1.206	11	36.5	74	1	1	7	NA	NA	NA	1	0.032	0.892877447536658	10
YIR020C		unresponsive	unresponsive	NA	NA	NA	-0.0196478484743213	NA	NA	NA	NA	NA	0.37953795379538	NA	NA	NA	303	NA	NA	NA	NA	NA	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YIR020C-B		unresponsive	unresponsive	NA	NA	NA	-0.0124274345647324	NA	NA	NA	NA	NA	0.394557823129252	NA	NA	3.1073156215	735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YIR020W-A		unresponsive	unresponsive	NA	NA	NA	-0.0372912168231104	NA	NA	NA	NA	NA	0.411522633744856	NA	NA	NA	243	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YIR021W	MRS1	unresponsive	unresponsive	NA	0.228	210	5.68078359839532e-05	0.022	-0.0850002909739828	0.2103	0.7	0.3599	0.414835164835165	0.272727272727273	NA	3.80962541	1092	44	NA	-24.896	6	60.9	24	1	1	NA	0.0610613553113553	0.0243181818181818	NA	2	NA	0.762704630520909	22
YIR021W-A		unresponsive	unresponsive	NA	0.214	0	0.0604978534439613	NA	-0.00419320789029903	NA	NA	NA	0.380281690140845	NA	NA	NA	213	NA	NA	-37.306	5	50.8	3	NA	NA	NA	NA	NA	NA	0	NA	0.88917023783209	1
YIR022W	SEC11	unresponsive	unresponsive	79	0.219	208	0.0158389148647582	0.024	NA	0.0294	2.9	0.3671	0.430555555555556	0.343137254901961	NA	7.871694359	504	102	NA	-16.697	11	56.4	19	1	1	NA	0.239904761904762	-0.0964313725490196	NA	5	NA	NA	23
YIR023C-A		unresponsive	unresponsive	NA	NA	NA	0.00938230286899465	NA	-0.0695247997976364	NA	NA	NA	0.401234567901235	NA	NA	3.82496321	324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.712703598624058	NA
YIR023W	DAL81	unresponsive	unresponsive	5	0.206	161	0.0207513966642826	0.4454	-0.0817758561649955	0.0725	0.7	0.3407	0.399244764847237	0.25	0.45	1.6355786125	2913	36	20	27.205	11	50.3	14	2	2	NA	NA	NA	NA	0	NA	0.761934113466311	22
YIR024C	INA22	unresponsive	unresponsive	0	0.225	529	0.0100813473773174	0.1667	NA	0.2016	0.4	0.5201	0.360983102918587	0.37037037037037	0.32	3.604712366	651	54	25	-27.508	3	48.4	14	NA	NA	14	NA	NA	NA	3	0.007	NA	10
YIR025W	MND2	unresponsive	unresponsive	0	0.204	86	0.0013596116791357	0.3668	0.0858130550262979	0.1016	0.2	0.4409	0.408310749774164	NA	NA	3.7324023455	1107	NA	NA	-11.248	13	49.9	15	1	1	12	NA	NA	NA	4	0.016	1.04538112000909	12
YIR026C	YVH1	downregulated	downregulated_Hog1_independent	68	0.239	937	0.0208760966976232	0.2445	-0.00800129215439116	0.0391	2	0.7394	0.419178082191781	0.314285714285714	0.392857142857143	7.648958166	1095	70	28	-20.244	14	55	28	1	1	NA	0.165792694063927	-0.450285714285714	-0.0442857142857143	19	NA	0.917397026772748	23
YIR027C	DAL1	unresponsive	unresponsive	68	0.208	31	0.014594302043857	0.0174	0.0388017485863388	0.0973	NA	0.6343	0.456977584960231	NA	NA	6.0998052135	1383	NA	NA	-18.486	10	55.1	37	1	1	4	NA	NA	NA	0	0.012	1.03491299300282	19
YIR028W	DAL4	unresponsive	unresponsive	10	0.253	39	0.0117697837726893	0.0693	-0.0811692387116139	0.0422	0.2	0.6186	0.409853249475891	NA	NA	2.89310299	1908	NA	NA	-14.304	10	47.8	36	1	1	11	NA	NA	NA	0	-0.006	0.747921509444165	22
YIR029W	DAL2	unresponsive	unresponsive	40	0.242	69	0.0135389644281412	0.0058	-0.0453948332069445	0.1149	1.5	0.582	0.423449612403101	0.26027397260274	NA	4.20340439	1032	73	NA	-23.404	6	51.9	25	2	1	6	NA	NA	NA	0	-0.043	0.836606934771983	22
YIR030C	DCG1	unresponsive	unresponsive	3	0.209	4	0.00859662455092084	0.0164	-0.0696125562086303	0.1437	0.1	0.6095	0.359183673469388	0.206896551724138	0.4	3.7631461055	735	29	20	-26.238	4	53	23	1	1	4	NA	NA	NA	1	-0.032	0.846619672989518	21
YIR030W-A		unresponsive	unresponsive	NA	NA	NA	0.000703218599148135	NA	NA	NA	NA	NA	0.372395833333333	NA	NA	NA	384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YIR031C	DAL7	unresponsive	unresponsive	11	0.299	16	0.0237691923887207	0.083	-0.126830551789369	0.0253	0.2	0.4945	0.401801801801802	0.333333333333333	0.386666666666667	9.428017533	1665	33	75	-15.084	10	46.9	32	1	1	4	NA	NA	NA	0	-0.01	0.66193821384289	20
YIR032C	DAL3	upregulated	upregulated_Hog1_independent	3	0.21	32	0.00726694028628288	0.0051	0.0106162816414267	0.157	0.1	0.4922	0.45578231292517	NA	NA	9.336394753	588	NA	NA	-9.422	7	60.2	33	1	1	5	NA	NA	NA	1	-0.031	1.08335077682564	22
YIR033W	MGA2	unresponsive	unresponsive	5	0.223	23	0.0179039440924583	0.3226	0.0543110583880772	0.0556	0.2	0.5472	0.371334530221424	0.40916149068323	0.354166666666667	2.7399697485	3342	1288	48	6.334	8	50.6	23	3	2	75	NA	NA	NA	16	0.147	1.08385353489808	21
YIR034C	LYS1	unresponsive	unresponsive	12	0.289	150	0.0260752056737179	0.067	0.0553593260354509	0.0381	1.3	0.5366	0.434046345811052	0.185185185185185	0.361111111111111	7.7918428065	1122	27	36	-18.876	13	46.4	59	2	2	NA	0.311699643493761	0	-0.0108333333333333	3	NA	1.13107163206633	23
YIR035C		unresponsive	unresponsive	24	0.278	9	0.0396624816938692	0.0669	0.0766762818376789	0.0407	1.9	0.4201	0.473202614379085	0.341463414634146	0.341463414634146	12.46318307	765	41	41	-12.672	6	45.8	56	1	1	8	0.223648366013072	0.000243902439024401	0.243170731707317	5	-0.025	1.36704099026696	20
YIR036C	IRC24	unresponsive	unresponsive	15	0.217	627	0.0326953520431986	0.0076	0.0162830162741105	0.103	0.6	0.5296	0.515151515151515	0.222222222222222	NA	10.4854651165	792	45	NA	-21.107	7	60.6	27	1	1	5	0.320972222222222	-0.0444444444444444	NA	1	-0.004	1.04873819789009	20
YIR036W-A		unresponsive	unresponsive	NA	NA	NA	0.0061386422058673	NA	0.0639840111389911	NA	NA	NA	0.437810945273632	NA	NA	9.642754927	402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16249643525378	NA
YIR037W	HYR1	unresponsive	unresponsive	30	0.248	830	0.0453965355442	0.0184	NA	0.068	5.6	0.6005	0.41260162601626	0.315217391304348	0.391304347826087	26.056166635	492	92	46	-19.641	9	48	22	1	1	11	0.435951422764228	0.101413043478261	0.92	15	-0.022	NA	23
YIR038C	GTT1	unresponsive	unresponsive	7	0.326	879	0.0329922505697489	0.0214	0.0730515160470305	0.0597	1.7	0.7744	0.409929078014184	0.43298969072165	0.384615384615385	32.91138416	705	97	26	-22.01	11	45.2	37	2	2	4	0.123391489361702	0.258969072164948	-0.113461538461538	69	-0.03	1.43427354545846	21
YIR039C	YPS6	upregulated	upregulated_Hog1_independent	3	0.182	812	0.0123199149922822	0.1732	0.00886493273709177	0.2026	0.1	0.7505	0.396530359355638	0.348484848484849	0.354838709677419	5.3896739105	1614	132	31	-6.393	8	51.6	34	1	1	8	NA	NA	NA	0	-0.024	1.08594739225095	22
YIR040C		unresponsive	unresponsive	NA	NA	NA	-0.0283722031275098	NA	NA	NA	NA	NA	0.396396396396396	NA	NA	1.23338782	333	NA	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YIR041W	PAU15	unresponsive	unresponsive	NA	0.654	258	0.0643519431511589	0.0484	NA	NA	0.8	0.4161	0.466666666666667	NA	NA	NA	375	NA	NA	-21.468	4	30	23	1	1	NA	NA	NA	NA	0	NA	NA	5
YIR042C		unresponsive	unresponsive	15	0.217	9	-0.0131970935565132	0.1441	0.174438482299072	0.1191	0.1	0.5059	0.390998593530239	0.36986301369863	0.407407407407407	4.476809275	711	73	54	-27.773	8	50.9	37	1	1	13	NA	NA	NA	0	-0.03	1.47238978870938	8
YJL001W	PRE3	unresponsive	unresponsive	83	0.282	404	0.0275724125827174	0.0372	0.0360639227624284	0.0172	4.5	0.4273	0.410493827160494	0.307017543859649	0.341463414634146	12.0734281675	648	114	41	-21.964	15	50.7	21	1	1	NA	0.443889043209877	0.228859649122807	0.0649512195121951	21	NA	1.12677696387134	23
YJL002C	OST1	unresponsive	unresponsive	71	0.247	531	0.00398868994693073	0.0231	-0.0551829828779209	0.1097	4.5	0.3692	0.391334730957372	0.2375	0.365853658536585	6.894704741	1431	80	41	-16.627	11	49.3	18	1	1	NA	0.603480083857442	-0.69575	0.517073170731707	106	NA	0.75941060315022	23
YJL003W	COX16	unresponsive	unresponsive	11	0.196	387	0.00406340269573448	0.4153	0.0562485720022278	0.0413	0.3	0.3077	0.38375350140056	0.275	0.274509803921569	4.268633515	357	200	51	-28.33	6	48.5	19	1	1	NA	NA	NA	NA	0	NA	1.16598550228743	23
YJL004C	SYS1	unresponsive	unresponsive	51	0.198	157	0.0201961704363686	0.1281	-0.0122528156335089	0.0983	1.6	0.2254	0.369281045751634	0.271698113207547	0.375	4.323730129	612	265	8	-28.527	11	48.7	15	1	1	77	0.121477124183007	-0.0342528301886793	-0.69125	0	0.036	0.972580296538549	15
YJL005W	CYR1	unresponsive	unresponsive	15	0.204	422	0.0149036881081041	0.3529	0.0628609486225316	0.0358	0.3	0.4905	0.387765170202269	0.295774647887324	0.416666666666667	3.1991830905	6081	213	156	-2.491	14	52.5	15	8	7	NA	0.13558181220194	0.0788262910798122	-0.0366666666666667	6	NA	1.22551462131629	23
YJL006C	CTK2	unresponsive	unresponsive	18	0.203	459	0.00564004097609603	0.1331	0.0165348496660457	0.0645	0.8	0.3031	0.354938271604938	0.218181818181818	0.266666666666667	1.8291423675	972	55	30	-21.542	15	55	11	1	1	NA	NA	NA	NA	8	NA	1.03727509739766	23
YJL007C		unresponsive	unresponsive	NA	NA	NA	-0.00492162569302829	NA	NA	NA	NA	NA	0.374603174603175	NA	NA	NA	315	NA	NA	NA	NA	NA	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YJL008C	CCT8	unresponsive	unresponsive	84	0.324	615	0.02293084279139	0.1074	-0.0226361889181448	0.023	3.5	0.4799	0.407732864674868	0.3046875	0.307692307692308	6.23803728	1707	128	26	-10.614	7	45.6	20	1	1	NA	0.451588224956063	-0.07921875	0.0569230769230769	11	NA	0.880747950079756	23
YJL009W		unresponsive	unresponsive	NA	NA	NA	0.0211282748430269	NA	NA	NA	NA	NA	0.394495412844037	0.425954198473282	0.265822784810127	5.2660040065	327	655	79	NA	NA	NA	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YJL010C	NOP9	downregulated	downregulated_Hog1_independent	57	0.251	994	0.0209398802715192	0.1922	-0.00155167740270412	0.0565	0.6	0.5993	0.36631684157921	0.245901639344262	0.227272727272727	3.417039028	2001	61	22	-20.175	10	48	18	4	1	NA	NA	NA	NA	1	NA	0.950808284143675	23
YJL011C	RPC17	downregulated	downregulated_Hog1_independent	29	0.201	957	0.0415425479021904	0.3665	0.00358871997675744	0.0597	1.3	0.4072	0.386831275720165	0.301587301587302	0.311111111111111	2.533113638	486	126	45	-19.948	8	58.6	17	1	1	NA	0.014917695473251	-0.107301587301587	-0.160222222222222	17	NA	0.952357492629548	22
YJL012C	VTC4	unresponsive	unresponsive	19	0.31	32	0.0124689128430794	0.2497	0.223258256870494	0.0141	2.1	0.8097	0.390120036934441	0.208333333333333	0.40625	6.2722271055	2166	48	32	-11.517	11	44.2	34	4	3	14	0.463339843028624	0.159375	-0.3765625	0	-0.018	1.72777086047281	22
YJL013C	MAD3	unresponsive	unresponsive	10	0.216	244	0.0132752432150471	0.5184	0.0186466290868089	0.1941	0.2	0.3408	0.374677002583979	0.293172690763052	0.272727272727273	2.931056074	1548	249	22	-17.771	9	50.7	14	2	2	29	NA	NA	NA	5	0.046	0.980728830052419	21
YJL014W	CCT3	unresponsive	unresponsive	82	0.319	868	0.0203691773252329	0.0487	-0.208081196147284	0.0193	2.6	0.4295	0.401246105919003	0.262295081967213	0.3125	6.549498759	1605	122	32	-19.143	7	44.7	9	1	1	NA	0.400823052959502	0.0594262295081967	0.2226875	0	NA	0.528897075151331	23
YJL015C		unresponsive	unresponsive	NA	NA	NA	-0.00543250370482898	NA	NA	NA	NA	NA	0.343859649122807	0.367021276595745	NA	NA	285	188	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YJL016W		upregulated	upregulated_Hog1_independent	0	0.206	655	0.0145022088264667	0.3137	NA	0.0967	0.9	0.5913	0.383748517200474	0.293577981651376	0.303341902313625	2.9491694935	1686	109	389	-6.247	3	51.5	NA	NA	NA	11	0.0947319098457889	0.115871559633028	0.0857583547557841	3	-0.029	NA	19
YJL019W	MPS3	unresponsive	unresponsive	0	0.234	96	0.0185561259000158	0.283	-0.143746887618429	0.1658	0.2	0.4821	0.397755002440215	0.5	0.42156862745098	2.1569624955	2049	4	102	3.261	21	56.1	18	NA	NA	NA	NA	NA	NA	13	NA	0.706087096685919	13
YJL020C	BBC1	unresponsive	unresponsive	8	0.217	275	0.00631510300387462	0.7796	-0.0486499596786402	0.2406	0.6	0.5175	0.432930339666091	0.311475409836066	0.445945945945946	6.8942138095	3474	122	74	-4.858	12	50.7	22	NA	NA	22	0.239923143350604	-0.0136065573770492	-0.0564864864864865	15	-0.022	0.81993251522016	20
YJL020W-A		unresponsive	unresponsive	NA	NA	NA	0.0128679451893221	NA	NA	NA	NA	NA	0.461240310077519	NA	NA	5.0643736765	258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YJL022W		unresponsive	unresponsive	NA	NA	NA	0.0136538974332933	NA	-0.0306308125597656	NA	NA	NA	0.359223300970874	NA	NA	NA	309	NA	NA	NA	NA	NA	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YJL023C	PET130	unresponsive	unresponsive	0	0.204	328	0.0203097058679672	0.1066	0.0333901078220608	0.2477	0.1	0.341	0.35632183908046	0.368421052631579	NA	1.9617047595	1044	95	NA	-20.846	4	50.2	19	NA	NA	NA	NA	NA	NA	3	NA	1.15899784844512	17
YJL024C	APS3	unresponsive	unresponsive	72	0.199	116	0.0447870938752967	0.1289	-0.0113296029565658	0.008	0.3	0.2423	0.377777777777778	0.34703196347032	0.315789473684211	5.8156297335	585	219	19	-17.711	11	51.6	14	1	1	31	0.0999316239316239	-0.00347031963470319	-0.124210526315789	2	0.038	0.999334837925956	23
YJL025W	RRN7	unresponsive	unresponsive	3	0.231	579	0.0194512949986198	0.1342	-0.100100942627878	0.1375	0.4	0.4242	0.409708737864078	0.35077288941736	NA	NA	1545	841	NA	-7.897	11	54.3	16	1	1	NA	NA	NA	NA	8	NA	0.769328203201169	22
YJL026C-A		unresponsive	unresponsive	NA	NA	NA	0.0461800725076535	NA	NA	NA	NA	NA	0.459459459459459	0.39937106918239	NA	18.423394475	222	318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YJL026W	RNR2	unresponsive	unresponsive	79	0.529	97	0.0179858405740834	0.183	0.217703107640101	0.0188	4.2	0.5414	0.426666666666667	0.248175182481752	0.285714285714286	18.26467938	1200	137	42	-22.882	13	32.5	38	1	1	NA	0.669511833333333	-0.0806569343065693	-0.34802380952381	114	NA	1.66448380296515	23
YJL027C		unresponsive	unresponsive	NA	0.266	5	0.0104241589452308	0.2029	NA	NA	NA	0.5324	0.52757793764988	NA	NA	NA	417	NA	NA	-23.729	3	50.7	23	NA	NA	3	NA	NA	NA	0	-0.045	NA	1
YJL028W		unresponsive	unresponsive	NA	0.227	5	0.0319830157012116	0.2432	NA	NA	NA	0.5198	0.476190476190476	NA	NA	NA	336	NA	NA	-27.956	5	58.2	15	NA	NA	7	NA	NA	NA	0	-0.044	NA	1
YJL029C	VPS53	unresponsive	unresponsive	76	0.222	184	0.0253845019996072	0.1703	0.0430164660272623	0.0916	0.4	0.2843	0.38841636289996	NA	NA	2.771587398	2469	NA	NA	-18.998	12	54.7	21	1	1	NA	NA	NA	NA	3	NA	1.0863782507447	23
YJL030W	MAD2	unresponsive	unresponsive	75	0.194	220	0.0123062625290871	0.1224	0.0374387752800649	0.0674	1	0.4362	0.390862944162437	0.266666666666667	0.405405405405405	7.3023967125	591	15	37	-17.409	11	51.5	14	1	1	48	NA	NA	NA	15	-0.046	1.22737391943157	23
YJL031C	BET4	unresponsive	unresponsive	59	0.286	500	-0.00159043036486869	0.1101	0.0969124867704458	0.1482	0.3	0.4911	0.351626016260163	NA	NA	4.40466005	984	NA	NA	-17.918	5	52.1	23	5	1	NA	NA	NA	NA	1	NA	1.14870127815072	23
YJL032W		unresponsive	unresponsive	NA	NA	NA	0.0144829902930485	NA	NA	NA	NA	NA	0.326984126984127	NA	NA	3.741950922	315	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YJL033W	HCA4	downregulated	downregulated_Hog1_independent	75	0.285	946	0.0143460173422336	0.4364	-0.0155743720039453	0.0296	0.4	0.693	0.382187635105923	0.297619047619048	0.413793103448276	3.2853778935	2313	84	29	-21.544	13	45.7	25	3	3	NA	NA	NA	NA	54	NA	0.990736472942154	23
YJL034W	KAR2	unresponsive	unresponsive	71	0.497	120	0.0292366653233884	0.1364	0.172466709530858	NA	13.4	0.6763	0.406539775500244	0.257575757575758	0.41025641025641	5.9014949435	2049	198	39	-18.338	15	36.2	44	1	1	NA	0.685444119082479	-0.0129646464646465	-0.29535641025641	18	NA	1.37478900201369	13
YJL035C	TAD2	unresponsive	unresponsive	64	0.247	22	-0.00810918455418034	0.116	-0.0319519910570193	0.1348	0.4	0.5085	0.424966799468792	NA	NA	4.741273973	753	NA	NA	-20.391	8	56.9	18	1	1	NA	0.0175338645418327	NA	NA	1	NA	0.882420447853872	21
YJL036W	SNX4	unresponsive	unresponsive	55	0.24	988	0.00271172289535928	0.2931	-0.153193067156933	0.021	0.3	0.5449	0.376572327044025	0.265734265734266	0.346666666666667	3.6262734865	1272	143	75	-17.195	16	51.9	23	1	1	124	NA	NA	NA	6	0.103	0.69123043145911	23
YJL037W	IRC18	unresponsive	unresponsive	NA	0.207	117	-0.00746397326018557	0.1339	0.0519554114387324	0.154	NA	0.5906	0.395555555555556	0.288288288288288	0.181818181818182	NA	675	111	11	-18.887	5	55.9	20	NA	NA	8	NA	NA	NA	0	-0.048	1.09820746741034	2
YJL038C	LOH1	unresponsive	unresponsive	NA	0.193	78	0.0203106807958485	0.1826	0.00578010187463884	NA	NA	0.518	0.372727272727273	NA	NA	1.747416914	660	NA	NA	-20.106	6	50	40	NA	NA	8	NA	NA	NA	0	-0.018	1.06900357395511	4
YJL039C	NUP192	unresponsive	unresponsive	27	0.231	179	0.00435346546461556	0.0873	-0.127678472008029	0.0924	0.3	0.395	0.35965954077593	0.29608938547486	0.352941176470588	3.220943107	5052	179	17	3.461	10	51.1	16	1	1	NA	0.194796318289786	0.238268156424581	0.0711764705882353	6	NA	0.705876954416969	23
YJL041W	NSP1	unresponsive	unresponsive	53	0.209	417	0.00772644580214649	0.8493	-0.0077867455143116	0.0435	1.1	0.2925	0.418284789644013	0.284615384615385	0.413793103448276	NA	2472	130	58	25.498	24	50.6	12	1	1	NA	0.293341828478964	0.0159230769230769	0.745862068965517	18	NA	1.02225144004964	18
YJL042W	MHP1	unresponsive	unresponsive	2	0.235	556	0.018900891595881	0.4256	-0.145790260676239	0.0769	1.5	0.5314	0.440791041219919	0.252032520325203	0.41025641025641	5.069750364	4197	123	78	7.756	8	55.5	26	NA	NA	16	0.220819633071241	0.0150406504065041	0.354615384615385	0	0.014	0.687118989781459	20
YJL043W		unresponsive	unresponsive	NA	0.219	44	0.0306105290309564	0.07	0.0264837911245734	0.2116	NA	0.5031	0.518087855297158	NA	NA	NA	774	NA	NA	-18.666	4	58.1	30	NA	NA	13	NA	NA	NA	0	-0.005	NA	2
YJL044C	GYP6	unresponsive	unresponsive	6	0.247	47	0.00302998607584665	0.1594	0.0811630025534922	0.1866	0.4	0.2588	0.381989832970225	0.405797101449275	0.444444444444444	5.7211036695	1377	69	45	-15.32	10	54.5	36	1	1	20	0.29518954248366	0.146231884057971	0.560888888888889	6	0	1.07006699100697	20
YJL045W		unresponsive	unresponsive	11	0.239	329	0.0314174775710248	0.0804	0.0168403141150821	0.0343	0.1	0.6606	0.444619422572178	NA	NA	NA	1905	NA	NA	-11.012	12	48.7	38	2	2	102	NA	NA	NA	0	-0.025	0.752044486099945	23
YJL046W	AIM22	unresponsive	unresponsive	57	0.196	216	0.0030164979552213	0.1242	0.0412851076686443	0.0928	0.2	0.4291	0.35609756097561	0.327868852459016	0.210526315789474	4.3376661585	1230	183	19	-10.545	8	49.1	8	1	1	106	NA	NA	NA	1	0.184	0.989195297333859	22
YJL047C	RTT101	unresponsive	unresponsive	0	0.211	292	0.019892853406581	0.1069	-0.111790287342613	0.1528	0.1	0.4199	0.369711348359035	0.333333333333333	0.367647058823529	2.032855431	2529	45	68	-17.371	6	54.2	11	2	2	31	NA	NA	NA	10	0.029	0.666453817620718	20
YJL047C-A		unresponsive	unresponsive	NA	0.204	0	0.0195992559068007	NA	0.0556170636990518	NA	NA	NA	0.37037037037037	NA	NA	NA	135	NA	NA	NA	3	50.4	10	NA	NA	NA	NA	NA	NA	0	NA	1.0567901365082	1
YJL048C	UBX6	upregulated	upregulated_Hog1_independent	21	0.236	846	-0.000188360981422444	0.3889	-0.0600766927152112	0.1236	0.3	0.6235	0.410579345088161	0.240601503759398	0.300653594771242	4.1014822245	1191	133	153	10.393	8	57.6	53	1	1	12	NA	NA	NA	2	0.002	0.801583679659333	17
YJL049W		unresponsive	unresponsive	3	0.246	229	0.0134158986489786	0.2133	-0.038220077352268	0.1915	0.3	0.398	0.338507021433851	0.189873417721519	0.352112676056338	2.03228545	1353	79	71	-22.937	4	50.3	NA	1	1	47	NA	NA	NA	0	-0.005	0.917557757688312	23
YJL050W	MTR4	downregulated	downregulated_Hog1_independent	79	0.282	1077	0.0176541643576665	0.1743	-0.0891926439838244	NA	0.7	0.6576	0.390440720049659	0.163265306122449	0.278688524590164	4.881146881	3222	49	183	-17.296	25	46.7	36	4	4	NA	0.275077901924271	-0.0540816326530612	0.108087431693989	22	NA	0.817726062845113	23
YJL051W	IRC8	unresponsive	unresponsive	0	0.205	66	0.0150468027438819	0.3808	0.113587494657412	0.1503	0.3	0.5779	0.392466585662211	NA	NA	2.291224013	2469	NA	NA	3.964	5	51.8	32	NA	NA	14	NA	NA	NA	1	-0.064	1.34142733388268	10
YJL052C-A		unresponsive	unresponsive	NA	0.399	0	-0.0754315411747432	NA	NA	NA	NA	NA	0.491666666666667	NA	NA	NA	120	NA	NA	NA	3	48.5	7	NA	NA	NA	NA	NA	NA	0	NA	NA	1
YJL052W	TDH1	upregulated	upregulated_Hog1_independent	40	0.859	266	0.0643240077101166	0.003	0.781760114409833	0.0599	3.6	0.558	0.46046046046046	0.259541984732824	0.306666666666667	22.54931437	999	131	75	-20.892	16	26.1	63	2	2	NA	1.28331911911912	-0.167557251908397	0.248506666666667	18	NA	3.72469480420946	23
